id,project_id,communication_id,message_time,sender_team,recipient_team,channel,message_type,status,summary,linked_task_id,is_escalation
CM555,P006,C278,2026-06-16 10:15:00,MAX Core,MAX AI,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 16.,T206,False
CM556,P006,C278,2026-06-24 16:15:00,PMO,MAX AI,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 16.,T206,True
CM557,P006,C279,2026-06-15 10:16:00,MAX Front,MAX Quality,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 17.,T211,False
CM558,P006,C279,2026-06-23 16:16:00,MAX Quality,MAX Front,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 17.,T211,False
CM559,P006,C280,2026-06-14 10:17:00,MAX Data,MAX Platform,Email,request,sent,Первичный запрос MAX2.0 по согласованию 18.,T216,False
CM560,P006,C280,2026-06-22 16:17:00,MAX Platform,MAX Data,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 18.,T216,False
CM561,P006,C281,2026-06-13 10:18:00,MAX AI,MAX Security,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 19.,T221,False
CM562,P006,C281,2026-06-21 16:18:00,MAX Security,MAX AI,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 19.,T221,False
CM563,P006,C282,2026-06-12 10:19:00,MAX Quality,MAX Integration,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 20.,T226,False
CM564,P006,C282,2026-06-20 16:19:00,PMO,MAX Integration,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 20.,T226,True
CM565,P006,C283,2026-06-11 10:20:00,MAX Platform,MAX Reliability,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 21.,T231,False
CM566,P006,C283,2026-06-19 16:20:00,MAX Reliability,MAX Platform,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 21.,T231,False
CM567,P006,C284,2026-06-10 10:21:00,MAX Security,MAX Compliance,Email,request,sent,Первичный запрос MAX2.0 по согласованию 22.,T236,False
CM568,P006,C284,2026-06-18 16:21:00,MAX Compliance,MAX Security,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 22.,T236,False
CM569,P006,C285,2026-06-09 10:22:00,MAX Integration,MAX CX,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 23.,T241,False
CM570,P006,C285,2026-06-17 16:22:00,MAX CX,MAX Integration,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 23.,T241,False
CM571,P006,C286,2026-06-08 10:23:00,MAX Reliability,MAX PMO,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 24.,T246,False
CM572,P006,C286,2026-06-16 16:23:00,PMO,MAX PMO,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 24.,T246,True
CM573,P006,C287,2026-06-07 10:24:00,MAX Compliance,MAX Analysis,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 25.,T251,False
CM574,P006,C287,2026-06-15 16:24:00,MAX Analysis,MAX Compliance,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 25.,T251,False
CM575,P006,C288,2026-06-06 10:25:00,MAX CX,MAX Architecture,Email,request,sent,Первичный запрос MAX2.0 по согласованию 26.,T256,False
CM576,P006,C288,2026-06-14 16:25:00,MAX Architecture,MAX CX,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 26.,T256,False
CM577,P006,C289,2026-06-05 10:26:00,MAX PMO,MAX Core,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 27.,T261,False
CM578,P006,C289,2026-06-13 16:26:00,MAX Core,MAX PMO,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 27.,T261,False
CM579,P006,C290,2026-06-04 10:27:00,MAX Analysis,MAX Front,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 28.,T266,False
CM580,P006,C290,2026-06-12 16:27:00,PMO,MAX Front,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 28.,T266,True
CM581,P006,C291,2026-06-03 10:28:00,MAX Architecture,MAX Data,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 29.,T271,False
CM582,P006,C291,2026-06-11 16:28:00,MAX Data,MAX Architecture,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 29.,T271,False
CM583,P006,C292,2026-06-02 10:29:00,MAX Core,MAX AI,Email,request,sent,Первичный запрос MAX2.0 по согласованию 30.,T276,False
CM584,P006,C292,2026-06-10 16:29:00,MAX AI,MAX Core,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 30.,T276,False
CM585,P006,C293,2026-06-01 10:30:00,MAX Front,MAX Quality,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 1.,T281,False
CM586,P006,C293,2026-06-09 16:30:00,MAX Quality,MAX Front,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 1.,T281,False
CM587,P006,C294,2026-05-31 10:31:00,MAX Data,MAX Platform,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 2.,T286,False
CM588,P006,C294,2026-06-08 16:31:00,PMO,MAX Platform,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 2.,T286,True
CM589,P006,C295,2026-05-30 10:32:00,MAX AI,MAX Security,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 3.,T291,False
CM590,P006,C295,2026-06-24 16:32:00,MAX Security,MAX AI,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 3.,T291,False
CM591,P006,C296,2026-06-19 10:33:00,MAX Quality,MAX Integration,Email,request,sent,Первичный запрос MAX2.0 по согласованию 4.,T296,False
CM592,P006,C296,2026-06-23 16:33:00,MAX Integration,MAX Quality,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 4.,T296,False
CM593,P006,C297,2026-06-18 10:34:00,MAX Platform,MAX Reliability,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 5.,T301,False
CM594,P006,C297,2026-06-22 16:34:00,MAX Reliability,MAX Platform,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 5.,T301,False
CM595,P006,C298,2026-06-17 10:35:00,MAX Security,MAX Compliance,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 6.,T306,False
CM596,P006,C298,2026-06-21 16:35:00,PMO,MAX Compliance,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 6.,T306,True
CM597,P006,C299,2026-06-16 10:36:00,MAX Integration,MAX CX,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 7.,T311,False
CM598,P006,C299,2026-06-20 16:36:00,MAX CX,MAX Integration,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 7.,T311,False
CM599,P006,C300,2026-06-15 10:37:00,MAX Reliability,MAX PMO,Email,request,sent,Первичный запрос MAX2.0 по согласованию 8.,T316,False
CM600,P006,C300,2026-06-19 16:37:00,MAX PMO,MAX Reliability,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 8.,T316,False
CM601,P006,C301,2026-06-14 10:38:00,MAX Compliance,MAX Analysis,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 9.,T321,False
CM602,P006,C301,2026-06-18 16:38:00,MAX Analysis,MAX Compliance,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 9.,T321,False
CM603,P006,C302,2026-06-13 10:39:00,MAX CX,MAX Architecture,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 10.,T326,False
CM604,P006,C302,2026-06-17 16:39:00,PMO,MAX Architecture,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 10.,T326,True
CM605,P006,C303,2026-06-12 10:40:00,MAX PMO,MAX Core,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 11.,T331,False
CM606,P006,C303,2026-06-16 16:40:00,MAX Core,MAX PMO,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 11.,T331,False
CM607,P006,C304,2026-06-11 10:41:00,MAX Analysis,MAX Front,Email,request,sent,Первичный запрос MAX2.0 по согласованию 12.,T336,False
CM608,P006,C304,2026-06-15 16:41:00,MAX Front,MAX Analysis,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 12.,T336,False
CM609,P006,C305,2026-06-10 10:42:00,MAX Architecture,MAX Data,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 13.,T341,False
CM610,P006,C305,2026-06-14 16:42:00,MAX Data,MAX Architecture,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 13.,T341,False
CM611,P006,C306,2026-06-09 10:43:00,MAX Core,MAX AI,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 14.,T346,False
CM612,P006,C306,2026-06-13 16:43:00,PMO,MAX AI,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 14.,T346,True
CM613,P006,C307,2026-06-08 10:44:00,MAX Front,MAX Quality,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 15.,T351,False
CM614,P006,C307,2026-06-12 16:44:00,MAX Quality,MAX Front,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 15.,T351,False
CM615,P006,C308,2026-06-07 10:45:00,MAX Data,MAX Platform,Email,request,sent,Первичный запрос MAX2.0 по согласованию 16.,T356,False
CM616,P006,C308,2026-06-11 16:45:00,MAX Platform,MAX Data,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 16.,T356,False
CM617,P006,C309,2026-06-06 10:46:00,MAX AI,MAX Security,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 17.,T361,False
CM618,P006,C309,2026-06-10 16:46:00,MAX Security,MAX AI,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 17.,T361,False
CM619,P006,C310,2026-06-05 10:47:00,MAX Quality,MAX Integration,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 18.,T366,False
CM620,P006,C310,2026-06-09 16:47:00,PMO,MAX Integration,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 18.,T366,True
CM621,P006,C311,2026-06-04 10:48:00,MAX Platform,MAX Reliability,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 19.,T371,False
CM622,P006,C311,2026-06-08 16:48:00,MAX Reliability,MAX Platform,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 19.,T371,False
CM623,P006,C312,2026-06-03 10:49:00,MAX Security,MAX Compliance,Email,request,sent,Первичный запрос MAX2.0 по согласованию 20.,T376,False
CM624,P006,C312,2026-06-24 16:49:00,MAX Compliance,MAX Security,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 20.,T376,False
CM625,P006,C313,2026-06-02 10:50:00,MAX Integration,MAX CX,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 21.,T381,False
CM626,P006,C313,2026-06-23 16:50:00,MAX CX,MAX Integration,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 21.,T381,False
CM627,P006,C314,2026-06-01 10:51:00,MAX Reliability,MAX PMO,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 22.,T386,False
CM628,P006,C314,2026-06-22 16:51:00,PMO,MAX PMO,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 22.,T386,True
CM629,P006,C315,2026-05-31 10:52:00,MAX Compliance,MAX Analysis,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 23.,T391,False
CM630,P006,C315,2026-06-21 16:52:00,MAX Analysis,MAX Compliance,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 23.,T391,False
CM631,P006,C316,2026-05-30 10:53:00,MAX CX,MAX Architecture,Email,request,sent,Первичный запрос MAX2.0 по согласованию 24.,T396,False
CM632,P006,C316,2026-06-20 16:53:00,MAX Architecture,MAX CX,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 24.,T396,False
CM633,P006,C317,2026-06-19 10:54:00,MAX PMO,MAX Core,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 25.,T401,False
CM634,P006,C317,2026-06-19 16:54:00,MAX Core,MAX PMO,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 25.,T401,False
CM635,P006,C318,2026-06-18 10:55:00,MAX Analysis,MAX Front,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 26.,T406,False
CM636,P006,C318,2026-06-18 16:55:00,PMO,MAX Front,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 26.,T406,True
CM637,P006,C319,2026-06-17 10:56:00,MAX Architecture,MAX Data,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 27.,T411,False
CM638,P006,C319,2026-06-17 16:56:00,MAX Data,MAX Architecture,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 27.,T411,False
CM639,P006,C320,2026-06-16 10:57:00,MAX Core,MAX AI,Email,request,sent,Первичный запрос MAX2.0 по согласованию 28.,T416,False
CM640,P006,C320,2026-06-16 16:57:00,MAX AI,MAX Core,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 28.,T416,False
CM641,P006,C321,2026-06-15 10:58:00,MAX Front,MAX Quality,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 29.,T421,False
CM642,P006,C321,2026-06-15 16:58:00,MAX Quality,MAX Front,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 29.,T421,False
CM643,P006,C322,2026-06-14 10:59:00,MAX Data,MAX Platform,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 30.,T426,False
CM644,P006,C322,2026-06-14 16:59:00,PMO,MAX Platform,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 30.,T426,True
CM645,P006,C323,2026-06-13 10:00:00,MAX AI,MAX Security,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 1.,T431,False
CM646,P006,C323,2026-06-13 16:00:00,MAX Security,MAX AI,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 1.,T431,False
CM647,P006,C324,2026-06-12 10:01:00,MAX Quality,MAX Integration,Email,request,sent,Первичный запрос MAX2.0 по согласованию 2.,T436,False
CM648,P006,C324,2026-06-12 16:01:00,MAX Integration,MAX Quality,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 2.,T436,False
CM649,P006,C325,2026-06-11 10:02:00,MAX Platform,MAX Reliability,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 3.,T441,False
CM650,P006,C325,2026-06-11 16:02:00,MAX Reliability,MAX Platform,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 3.,T441,False
CM651,P006,C326,2026-06-10 10:03:00,MAX Security,MAX Compliance,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 4.,T446,False
CM652,P006,C326,2026-06-10 16:03:00,PMO,MAX Compliance,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 4.,T446,True
CM653,P006,C327,2026-06-09 10:04:00,MAX Integration,MAX CX,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 5.,T451,False
CM654,P006,C327,2026-06-09 16:04:00,MAX CX,MAX Integration,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 5.,T451,False
CM655,P006,C328,2026-06-08 10:05:00,MAX Reliability,MAX PMO,Email,request,sent,Первичный запрос MAX2.0 по согласованию 6.,T456,False
CM656,P006,C328,2026-06-08 16:05:00,MAX PMO,MAX Reliability,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 6.,T456,False
CM657,P006,C329,2026-06-07 10:06:00,MAX Compliance,MAX Analysis,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 7.,T461,False
CM658,P006,C329,2026-06-24 16:06:00,MAX Analysis,MAX Compliance,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 7.,T461,False
CM659,P006,C330,2026-06-06 10:07:00,MAX CX,MAX Architecture,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 8.,T466,False
CM660,P006,C330,2026-06-23 16:07:00,PMO,MAX Architecture,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 8.,T466,True
CM661,P006,C331,2026-06-05 10:08:00,MAX PMO,MAX Core,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 9.,T471,False
CM662,P006,C331,2026-06-22 16:08:00,MAX Core,MAX PMO,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 9.,T471,False
CM663,P006,C332,2026-06-04 10:09:00,MAX Analysis,MAX Front,Email,request,sent,Первичный запрос MAX2.0 по согласованию 10.,T476,False
CM664,P006,C332,2026-06-21 16:09:00,MAX Front,MAX Analysis,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 10.,T476,False
CM665,P006,C333,2026-06-03 10:10:00,MAX Architecture,MAX Data,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 11.,T481,False
CM666,P006,C333,2026-06-20 16:10:00,MAX Data,MAX Architecture,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 11.,T481,False
CM667,P006,C334,2026-06-02 10:11:00,MAX Core,MAX AI,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 12.,T486,False
CM668,P006,C334,2026-06-19 16:11:00,PMO,MAX AI,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 12.,T486,True
CM669,P006,C335,2026-06-01 10:12:00,MAX Front,MAX Quality,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 13.,T491,False
CM670,P006,C335,2026-06-18 16:12:00,MAX Quality,MAX Front,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 13.,T491,False
CM671,P006,C336,2026-05-31 10:13:00,MAX Data,MAX Platform,Email,request,sent,Первичный запрос MAX2.0 по согласованию 14.,T496,False
CM672,P006,C336,2026-06-17 16:13:00,MAX Platform,MAX Data,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 14.,T496,False
CM673,P006,C337,2026-05-30 10:14:00,MAX AI,MAX Security,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 15.,T501,False
CM674,P006,C337,2026-06-16 16:14:00,MAX Security,MAX AI,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 15.,T501,False
CM675,P006,C338,2026-06-19 10:15:00,MAX Quality,MAX Integration,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 16.,T506,False
CM676,P006,C338,2026-06-15 16:15:00,PMO,MAX Integration,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 16.,T506,True
CM677,P006,C339,2026-06-18 10:16:00,MAX Platform,MAX Reliability,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 17.,T511,False
CM678,P006,C339,2026-06-14 16:16:00,MAX Reliability,MAX Platform,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 17.,T511,False
CM679,P006,C340,2026-06-17 10:17:00,MAX Security,MAX Compliance,Email,request,sent,Первичный запрос MAX2.0 по согласованию 18.,T516,False
CM680,P006,C340,2026-06-13 16:17:00,MAX Compliance,MAX Security,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 18.,T516,False
CM681,P006,C341,2026-06-16 10:18:00,MAX Integration,MAX CX,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 19.,T521,False
CM682,P006,C341,2026-06-12 16:18:00,MAX CX,MAX Integration,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 19.,T521,False
CM683,P006,C342,2026-06-15 10:19:00,MAX Reliability,MAX PMO,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 20.,T526,False
CM684,P006,C342,2026-06-11 16:19:00,PMO,MAX PMO,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 20.,T526,True
CM685,P006,C343,2026-06-14 10:20:00,MAX Compliance,MAX Analysis,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 21.,T531,False
CM686,P006,C343,2026-06-10 16:20:00,MAX Analysis,MAX Compliance,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 21.,T531,False
CM687,P006,C344,2026-06-13 10:21:00,MAX CX,MAX Architecture,Email,request,sent,Первичный запрос MAX2.0 по согласованию 22.,T536,False
CM688,P006,C344,2026-06-09 16:21:00,MAX Architecture,MAX CX,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 22.,T536,False
CM689,P006,C345,2026-06-12 10:22:00,MAX PMO,MAX Core,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 23.,T541,False
CM690,P006,C345,2026-06-08 16:22:00,MAX Core,MAX PMO,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 23.,T541,False
CM691,P006,C346,2026-06-11 10:23:00,MAX Analysis,MAX Front,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 24.,T546,False
CM692,P006,C346,2026-06-24 16:23:00,PMO,MAX Front,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 24.,T546,True
CM693,P006,C347,2026-06-10 10:24:00,MAX Architecture,MAX Data,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 25.,T551,False
CM694,P006,C347,2026-06-23 16:24:00,MAX Data,MAX Architecture,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 25.,T551,False
CM695,P006,C348,2026-06-09 10:25:00,MAX Core,MAX AI,Email,request,sent,Первичный запрос MAX2.0 по согласованию 26.,T556,False
CM696,P006,C348,2026-06-22 16:25:00,MAX AI,MAX Core,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 26.,T556,False
CM697,P006,C349,2026-06-08 10:26:00,MAX Front,MAX Quality,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 27.,T561,False
CM698,P006,C349,2026-06-21 16:26:00,MAX Quality,MAX Front,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 27.,T561,False
CM699,P006,C350,2026-06-07 10:27:00,MAX Data,MAX Platform,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 28.,T566,False
CM700,P006,C350,2026-06-20 16:27:00,PMO,MAX Platform,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 28.,T566,True
CM701,P006,C351,2026-06-06 10:28:00,MAX AI,MAX Security,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 29.,T571,False
CM702,P006,C351,2026-06-19 16:28:00,MAX Security,MAX AI,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 29.,T571,False
CM703,P006,C352,2026-06-05 10:29:00,MAX Quality,MAX Integration,Email,request,sent,Первичный запрос MAX2.0 по согласованию 30.,T576,False
CM704,P006,C352,2026-06-18 16:29:00,MAX Integration,MAX Quality,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 30.,T576,False
CM705,P006,C353,2026-06-04 10:30:00,MAX Platform,MAX Reliability,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 1.,T581,False
CM706,P006,C353,2026-06-17 16:30:00,MAX Reliability,MAX Platform,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 1.,T581,False
CM707,P006,C354,2026-06-03 10:31:00,MAX Security,MAX Compliance,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 2.,T586,False
CM708,P006,C354,2026-06-16 16:31:00,PMO,MAX Compliance,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 2.,T586,True
CM709,P006,C355,2026-06-02 10:32:00,MAX Integration,MAX CX,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 3.,T591,False
CM710,P006,C355,2026-06-15 16:32:00,MAX CX,MAX Integration,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 3.,T591,False
CM711,P006,C356,2026-06-01 10:33:00,MAX Reliability,MAX PMO,Email,request,sent,Первичный запрос MAX2.0 по согласованию 4.,T596,False
CM712,P006,C356,2026-06-14 16:33:00,MAX PMO,MAX Reliability,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 4.,T596,False
CM713,P006,C357,2026-05-31 10:34:00,MAX Compliance,MAX Analysis,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 5.,T601,False
CM714,P006,C357,2026-06-13 16:34:00,MAX Analysis,MAX Compliance,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 5.,T601,False
CM715,P006,C358,2026-05-30 10:35:00,MAX CX,MAX Architecture,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 6.,T606,False
CM716,P006,C358,2026-06-12 16:35:00,PMO,MAX Architecture,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 6.,T606,True
CM717,P006,C359,2026-06-19 10:36:00,MAX PMO,MAX Core,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 7.,T611,False
CM718,P006,C359,2026-06-11 16:36:00,MAX Core,MAX PMO,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 7.,T611,False
CM719,P006,C360,2026-06-18 10:37:00,MAX Analysis,MAX Front,Email,request,sent,Первичный запрос MAX2.0 по согласованию 8.,T616,False
CM720,P006,C360,2026-06-10 16:37:00,MAX Front,MAX Analysis,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 8.,T616,False
CM721,P006,C361,2026-06-17 10:38:00,MAX Architecture,MAX Data,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 9.,T621,False
CM722,P006,C361,2026-06-09 16:38:00,MAX Data,MAX Architecture,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 9.,T621,False
CM723,P006,C362,2026-06-16 10:39:00,MAX Core,MAX AI,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 10.,T626,False
CM724,P006,C362,2026-06-08 16:39:00,PMO,MAX AI,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 10.,T626,True
CM725,P006,C363,2026-06-15 10:40:00,MAX Front,MAX Quality,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 11.,T631,False
CM726,P006,C363,2026-06-24 16:40:00,MAX Quality,MAX Front,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 11.,T631,False
CM727,P006,C364,2026-06-14 10:41:00,MAX Data,MAX Platform,Email,request,sent,Первичный запрос MAX2.0 по согласованию 12.,T636,False
CM728,P006,C364,2026-06-23 16:41:00,MAX Platform,MAX Data,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 12.,T636,False
CM729,P006,C365,2026-06-13 10:42:00,MAX AI,MAX Security,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 13.,T641,False
CM730,P006,C365,2026-06-22 16:42:00,MAX Security,MAX AI,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 13.,T641,False
CM731,P006,C366,2026-06-12 10:43:00,MAX Quality,MAX Integration,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 14.,T646,False
CM732,P006,C366,2026-06-21 16:43:00,PMO,MAX Integration,Confluence,escalation,escalated,Ответ или эскалация MAX2.0 по согласованию 14.,T646,True
CM733,P006,C367,2026-06-11 10:44:00,MAX Platform,MAX Reliability,Teams,request,sent,Первичный запрос MAX2.0 по согласованию 15.,T651,False
CM734,P006,C367,2026-06-20 16:44:00,MAX Reliability,MAX Platform,Teams,response,waiting,Ответ или эскалация MAX2.0 по согласованию 15.,T651,False
CM735,P006,C368,2026-06-10 10:45:00,MAX Security,MAX Compliance,Email,request,sent,Первичный запрос MAX2.0 по согласованию 16.,T656,False
CM736,P006,C368,2026-06-19 16:45:00,MAX Compliance,MAX Security,Email,response,waiting,Ответ или эскалация MAX2.0 по согласованию 16.,T656,False
CM737,P006,C369,2026-06-09 10:46:00,MAX Integration,MAX CX,Jira,request,sent,Первичный запрос MAX2.0 по согласованию 17.,T661,False
CM738,P006,C369,2026-06-18 16:46:00,MAX CX,MAX Integration,Jira,response,waiting,Ответ или эскалация MAX2.0 по согласованию 17.,T661,False
CM739,P006,C370,2026-06-08 10:47:00,MAX Reliability,MAX PMO,Confluence,request,sent,Первичный запрос MAX2.0 по согласованию 18.,T666,False
